TRADE_DATE,HOUR,MARKET,RES_TYPE,TYPE,VALUE
2024-08-27,19,RTD,LESR,EN,7025.144
2024-08-27,20,RTD,LESR,EN,5960.374
2024-08-27,21,RTD,LESR,EN,5148.478
2024-08-27,22,RTD,LESR,EN,3041.637
2024-08-27,23,RTD,LESR,EN,503.377
2024-08-28,1,RTD,LESR,EN,-226.744
2024-08-28,2,RTD,LESR,EN,-260.895
2024-08-28,3,RTD,LESR,EN,-227.435
2024-08-28,4,RTD,LESR,EN,-372.148
2024-08-28,5,RTD,LESR,EN,369.572
2024-08-28,6,RTD,LESR,EN,1199.48
2024-08-28,7,RTD,LESR,EN,715.333
2024-08-28,8,RTD,LESR,EN,-3181.702
2024-08-28,9,RTD,LESR,EN,-4303.914
2024-08-28,10,RTD,LESR,EN,-5267.963
2024-08-28,11,RTD,LESR,EN,-5367.36
2024-08-28,12,RTD,LESR,EN,-4359.135
2024-08-28,13,RTD,LESR,EN,-2194.581
2024-08-28,14,RTD,LESR,EN,-837.491
2024-08-28,15,RTD,LESR,EN,-294.689
2024-08-28,16,RTD,LESR,EN,139.542
2024-08-28,17,RTD,LESR,EN,255.258
2024-08-28,18,RTD,LESR,EN,1432.052
2024-08-28,19,RTD,LESR,EN,6858.271
2024-08-28,20,RTD,LESR,EN,5353.805
2024-08-28,21,RTD,LESR,EN,4252.31
2024-08-28,22,RTD,LESR,EN,2845.746
2024-08-28,23,RTD,LESR,EN,1381.747
2024-08-28,24,RTD,LESR,EN,-213.272
2024-08-29,1,RTD,LESR,EN,763.193
2024-08-29,4,RTD,LESR,EN,-11.127
2024-08-29,5,RTD,LESR,EN,833.157
2024-08-29,6,RTD,LESR,EN,1462.683
2024-08-29,7,RTD,LESR,EN,363.869
2024-08-29,8,RTD,LESR,EN,-3122.444
2024-08-29,9,RTD,LESR,EN,-4366.662
2024-08-29,10,RTD,LESR,EN,-5371.299
2024-08-29,11,RTD,LESR,EN,-5325.994
2024-08-29,12,RTD,LESR,EN,-4117.331
2024-08-29,13,RTD,LESR,EN,-2426.528
2024-08-29,14,RTD,LESR,EN,-1181.968
2024-08-29,15,RTD,LESR,EN,24.765
2024-08-29,16,RTD,LESR,EN,-77.065
2024-08-29,17,RTD,LESR,EN,97.335
2024-08-29,18,RTD,LESR,EN,1652.612
2024-08-29,19,RTD,LESR,EN,5899.094
2024-08-29,20,RTD,LESR,EN,5533.08
2024-08-29,21,RTD,LESR,EN,4192.542
2024-08-29,22,RTD,LESR,EN,3095.583
2024-08-29,23,RTD,LESR,EN,1865.172
2024-08-29,24,RTD,LESR,EN,869.537
2024-08-30,1,RTD,LESR,EN,47.818
2024-08-30,2,RTD,LESR,EN,21.172
2024-08-30,3,RTD,LESR,EN,-317.968
2024-08-30,4,RTD,LESR,EN,405.525
2024-08-30,5,RTD,LESR,EN,840.654
2024-08-30,6,RTD,LESR,EN,1740.76
2024-08-30,7,RTD,LESR,EN,195.917
2024-08-30,8,RTD,LESR,EN,-2491.385
2024-08-30,9,RTD,LESR,EN,-3480.211
2024-08-30,10,RTD,LESR,EN,-4629.009
2024-08-30,11,RTD,LESR,EN,-4903.256
2024-08-30,12,RTD,LESR,EN,-3707.037
2024-08-30,13,RTD,LESR,EN,-3045.422
2024-08-30,14,RTD,LESR,EN,-1738.068
2024-08-30,15,RTD,LESR,EN,-912.35
2024-08-30,16,RTD,LESR,EN,-174.999
2024-08-30,17,RTD,LESR,EN,374.1
2024-08-30,18,RTD,LESR,EN,3270.009
2024-08-30,19,RTD,LESR,EN,5776.902
2024-08-30,20,RTD,LESR,EN,4679.214
2024-08-30,21,RTD,LESR,EN,3876.727
2024-08-30,22,RTD,LESR,EN,2834.938
2024-08-30,23,RTD,LESR,EN,1594.57
2024-08-30,24,RTD,LESR,EN,469.677
2024-08-31,2,RTD,LESR,EN,39.872
2024-08-31,3,RTD,LESR,EN,-49.823
2024-08-31,4,RTD,LESR,EN,-88.277
2024-08-31,5,RTD,LESR,EN,185.881
2024-08-31,6,RTD,LESR,EN,389.018
2024-08-31,7,RTD,LESR,EN,-314.654
2024-08-31,8,RTD,LESR,EN,-2836.008
2024-08-31,9,RTD,LESR,EN,-3982.76
2024-08-31,10,RTD,LESR,EN,-4943.912
2024-08-31,11,RTD,LESR,EN,-4792.071
2024-08-31,12,RTD,LESR,EN,-3856.789
2024-08-31,13,RTD,LESR,EN,-2599.676
2024-08-31,14,RTD,LESR,EN,-655.214
2024-08-31,15,RTD,LESR,EN,161.924
2024-08-31,16,RTD,LESR,EN,1043.424
2024-08-31,17,RTD,LESR,EN,808.229
2024-08-31,18,RTD,LESR,EN,3699.011
2024-08-31,19,RTD,LESR,EN,6926.578
2024-08-31,20,RTD,LESR,EN,5627.476
2024-08-31,21,RTD,LESR,EN,3698.247
2024-08-31,22,RTD,LESR,EN,2601.676
2024-08-31,23,RTD,LESR,EN,1215.704
2024-08-31,24,RTD,LESR,EN,-91.964
2024-09-01,1,RTD,LESR,EN,61.305
2024-09-01,2,RTD,LESR,EN,-176.844
2024-09-01,3,RTD,LESR,EN,-229.459
2024-09-01,4,RTD,LESR,EN,-294.539
2024-09-01,5,RTD,LESR,EN,-96.813
2024-09-01,6,RTD,LESR,EN,-11.187
2024-09-01,7,RTD,LESR,EN,-223.62
2024-09-01,8,RTD,LESR,EN,-3661.915
2024-09-01,9,RTD,LESR,EN,-4564.009
2024-09-01,10,RTD,LESR,EN,-5672.616
2024-09-01,11,RTD,LESR,EN,-5756.2
2024-09-01,12,RTD,LESR,EN,-3849.761
2024-09-01,13,RTD,LESR,EN,-2211.176
2024-09-01,14,RTD,LESR,EN,-462.66
2024-09-01,15,RTD,LESR,EN,-137.884
2024-09-01,16,RTD,LESR,EN,488.999
2024-09-01,17,RTD,LESR,EN,463.809
2024-09-01,18,RTD,LESR,EN,1506.155
2024-09-01,19,RTD,LESR,EN,7069.174
2024-09-01,20,RTD,LESR,EN,5750.358
2024-09-01,21,RTD,LESR,EN,4368.714
2024-09-01,22,RTD,LESR,EN,2951.545
2024-09-01,23,RTD,LESR,EN,797.185
2024-09-01,24,RTD,LESR,EN,156.056
2024-09-02,1,RTD,LESR,EN,202.986
2024-09-02,2,RTD,LESR,EN,-171.141
2024-09-02,3,RTD,LESR,EN,69.504
2024-09-02,4,RTD,LESR,EN,-106.453
2024-09-02,5,RTD,LESR,EN,-78.599
2024-09-02,6,RTD,LESR,EN,27.226
2024-09-02,7,RTD,LESR,EN,-42.966
2024-09-02,8,RTD,LESR,EN,-3046.72
2024-09-02,9,RTD,LESR,EN,-5356.579
2024-09-02,10,RTD,LESR,EN,-5276.39
2024-09-02,11,RTD,LESR,EN,-4552.415
2024-09-02,12,RTD,LESR,EN,-3266.931
2024-09-02,13,RTD,LESR,EN,-1944.324
2024-09-02,14,RTD,LESR,EN,-673.304
2024-09-02,15,RTD,LESR,EN,272.293
2024-09-02,16,RTD,LESR,EN,633.803
2024-09-02,17,RTD,LESR,EN,294.225
2024-09-02,18,RTD,LESR,EN,3243.62
2024-09-02,19,RTD,LESR,EN,6599.394
2024-09-02,20,RTD,LESR,EN,5032.597
2024-09-02,21,RTD,LESR,EN,3706.605
2024-09-02,22,RTD,LESR,EN,1920.177
2024-09-02,23,RTD,LESR,EN,701.61
2024-09-02,24,RTD,LESR,EN,-248.078
2024-09-03,1,RTD,LESR,EN,-66.87
2024-09-03,2,RTD,LESR,EN,-482.899
2024-09-03,3,RTD,LESR,EN,-508.809
2024-09-03,4,RTD,LESR,EN,-828.951
2024-09-03,5,RTD,LESR,EN,221.707
2024-09-03,6,RTD,LESR,EN,1193.935
2024-09-03,7,RTD,LESR,EN,762.745
2024-09-03,8,RTD,LESR,EN,-2578.007
2024-09-03,9,RTD,LESR,EN,-5219.859
2024-09-03,10,RTD,LESR,EN,-6180.344
2024-09-03,11,RTD,LESR,EN,-5858.516
2024-09-03,12,RTD,LESR,EN,-4341.167
2024-09-03,13,RTD,LESR,EN,-2527.112
2024-09-03,14,RTD,LESR,EN,-345.417
2024-09-03,15,RTD,LESR,EN,-175.817
2024-09-03,16,RTD,LESR,EN,882.315
2024-09-03,17,RTD,LESR,EN,778.607
2024-09-03,18,RTD,LESR,EN,4395.003
2024-09-03,19,RTD,LESR,EN,7174.111
2024-09-03,20,RTD,LESR,EN,5828.382
2024-09-03,21,RTD,LESR,EN,3927.569
2024-09-03,22,RTD,LESR,EN,1958.156
2024-09-03,23,RTD,LESR,EN,763.273
2024-09-03,24,RTD,LESR,EN,-9.005
2024-09-04,1,RTD,LESR,EN,-544.403
2024-09-04,2,RTD,LESR,EN,-841.831
2024-09-04,3,RTD,LESR,EN,-1253.078
2024-09-04,4,RTD,LESR,EN,-1062.518
2024-09-04,5,RTD,LESR,EN,-335.631
2024-09-04,6,RTD,LESR,EN,664.72
2024-09-04,7,RTD,LESR,EN,79.539
2024-09-04,8,RTD,LESR,EN,-3215.812
2024-09-04,9,RTD,LESR,EN,-5843.362
2024-09-04,10,RTD,LESR,EN,-5921.561
2024-09-04,11,RTD,LESR,EN,-5380.41
2024-09-04,12,RTD,LESR,EN,-3719.084
2024-09-04,13,RTD,LESR,EN,-2113.05
2024-09-04,14,RTD,LESR,EN,-899.263
2024-09-04,15,RTD,LESR,EN,-265.89
2024-09-04,16,RTD,LESR,EN,345.775
2024-09-04,17,RTD,LESR,EN,416.01
2024-09-04,18,RTD,LESR,EN,4053.694
2024-09-04,19,RTD,LESR,EN,6302.626
2024-09-04,20,RTD,LESR,EN,4851.082
2024-09-04,21,RTD,LESR,EN,4195.436
2024-09-04,22,RTD,LESR,EN,1846.549
2024-09-04,23,RTD,LESR,EN,961.926
2024-09-04,24,RTD,LESR,EN,-19.656
2024-09-05,1,RTD,LESR,EN,-374.347
2024-09-05,2,RTD,LESR,EN,-1762.889
2024-09-05,3,RTD,LESR,EN,-2121.993
2024-09-05,4,RTD,LESR,EN,-2075.456
2024-09-05,5,RTD,LESR,EN,-1206.688
2024-09-05,6,RTD,LESR,EN,250.189
2024-09-05,7,RTD,LESR,EN,558.713
2024-09-05,8,RTD,LESR,EN,-2520.473
2024-09-05,9,RTD,LESR,EN,-4685.153
2024-09-05,10,RTD,LESR,EN,-3678.646
2024-09-05,11,RTD,LESR,EN,-2965.845
2024-09-05,12,RTD,LESR,EN,-2272.054
2024-09-05,13,RTD,LESR,EN,-687.336
2024-09-05,14,RTD,LESR,EN,56.932
2024-09-05,15,RTD,LESR,EN,426.206
2024-09-05,16,RTD,LESR,EN,-208.185
2024-09-05,17,RTD,LESR,EN,-292.922
2024-09-05,18,RTD,LESR,EN,3927.789
2024-09-05,19,RTD,LESR,EN,5459.075
2024-09-05,20,RTD,LESR,EN,3962.532
2024-09-05,21,RTD,LESR,EN,3691.198
2024-09-05,22,RTD,LESR,EN,2722.32
2024-09-05,23,RTD,LESR,EN,749.251
2024-09-05,24,RTD,LESR,EN,-331.419
2024-09-06,1,RTD,LESR,EN,-151.625
2024-09-06,2,RTD,LESR,EN,-1027.185
2024-09-06,3,RTD,LESR,EN,-1649.426
2024-09-06,4,RTD,LESR,EN,-1390.001
2024-09-06,5,RTD,LESR,EN,-972.511
2024-09-06,6,RTD,LESR,EN,81.165
2024-09-06,7,RTD,LESR,EN,1064.079
2024-09-06,8,RTD,LESR,EN,-1945.618
2024-09-06,9,RTD,LESR,EN,-4057.099
2024-09-06,10,RTD,LESR,EN,-4095.386
2024-09-06,11,RTD,LESR,EN,-3779.097
2024-09-06,12,RTD,LESR,EN,-2544.63
2024-09-06,13,RTD,LESR,EN,-919.115
2024-09-06,14,RTD,LESR,EN,397.671
2024-09-06,15,RTD,LESR,EN,-210.273
2024-09-06,16,RTD,LESR,EN,-224.306
2024-09-06,17,RTD,LESR,EN,-292.566
2024-09-06,18,RTD,LESR,EN,3859.998
2024-09-06,19,RTD,LESR,EN,5862.734
2024-09-06,20,RTD,LESR,EN,5824.093
2024-09-06,21,RTD,LESR,EN,3440.098
2024-09-06,22,RTD,LESR,EN,2600.306
2024-09-06,23,RTD,LESR,EN,1535.549
2024-09-06,24,RTD,LESR,EN,514.181
2024-09-07,1,RTD,LESR,EN,557.988
2024-09-07,2,RTD,LESR,EN,243.882
2024-09-07,3,RTD,LESR,EN,-437.075
2024-09-07,4,RTD,LESR,EN,-354.764
2024-09-07,5,RTD,LESR,EN,-294.607
2024-09-07,6,RTD,LESR,EN,18.305
2024-09-07,7,RTD,LESR,EN,-442.474
2024-09-07,8,RTD,LESR,EN,-2143.179
2024-09-07,9,RTD,LESR,EN,-4373.172
2024-09-07,10,RTD,LESR,EN,-4519.099
2024-09-07,11,RTD,LESR,EN,-4479.308
2024-09-07,12,RTD,LESR,EN,-3423.798
2024-09-07,13,RTD,LESR,EN,-2273.376
2024-09-07,14,RTD,LESR,EN,-198.241
2024-09-07,15,RTD,LESR,EN,299.701
2024-09-07,16,RTD,LESR,EN,1593.435
2024-09-07,17,RTD,LESR,EN,3591.891
2024-09-07,18,RTD,LESR,EN,4299.616
2024-09-07,19,RTD,LESR,EN,5345.394
2024-09-07,20,RTD,LESR,EN,3677.603
2024-09-07,21,RTD,LESR,EN,1990.807
2024-09-07,22,RTD,LESR,EN,1114.364
2024-09-07,23,RTD,LESR,EN,919.34
2024-09-07,24,RTD,LESR,EN,97.385
2024-09-08,1,RTD,LESR,EN,-42.644
2024-09-08,2,RTD,LESR,EN,-1005.358
2024-09-08,3,RTD,LESR,EN,-155.346
2024-09-08,4,RTD,LESR,EN,-361.95
2024-09-08,5,RTD,LESR,EN,-606.871
2024-09-08,6,RTD,LESR,EN,-692.046
2024-09-08,7,RTD,LESR,EN,-1098.159
2024-09-08,8,RTD,LESR,EN,-3198.947
2024-09-08,9,RTD,LESR,EN,-4949.802
2024-09-08,10,RTD,LESR,EN,-5021.895
2024-09-08,11,RTD,LESR,EN,-4435.437
2024-09-08,12,RTD,LESR,EN,-2802.486
2024-09-08,13,RTD,LESR,EN,-1831.266
2024-09-08,14,RTD,LESR,EN,-910.952
2024-09-08,15,RTD,LESR,EN,-43.141
2024-09-08,16,RTD,LESR,EN,39.54
2024-09-08,17,RTD,LESR,EN,2018.997
2024-09-08,18,RTD,LESR,EN,5465.504
2024-09-08,19,RTD,LESR,EN,6633.697
2024-09-08,20,RTD,LESR,EN,5083.081
2024-09-08,21,RTD,LESR,EN,3370.422
2024-09-08,22,RTD,LESR,EN,943.248
2024-09-08,23,RTD,LESR,EN,17.587
2024-09-08,24,RTD,LESR,EN,136.073
2024-09-09,1,RTD,LESR,EN,-96.668
2024-09-09,2,RTD,LESR,EN,-902.292
2024-09-09,3,RTD,LESR,EN,-1321.815
2024-09-09,4,RTD,LESR,EN,-1367.955
2024-09-09,5,RTD,LESR,EN,-850.644
2024-09-09,6,RTD,LESR,EN,268.433
2024-09-09,7,RTD,LESR,EN,222.408
2024-09-09,8,RTD,LESR,EN,-2231.446
2024-09-09,9,RTD,LESR,EN,-4961.386
2024-09-09,10,RTD,LESR,EN,-4840.226
2024-09-09,11,RTD,LESR,EN,-4514.141
2024-09-09,12,RTD,LESR,EN,-4071.046
2024-09-09,13,RTD,LESR,EN,-2122.769
2024-09-09,14,RTD,LESR,EN,-916.706
2024-09-09,15,RTD,LESR,EN,-233.415
2024-09-09,16,RTD,LESR,EN,79.189
2024-09-09,17,RTD,LESR,EN,37.519
2024-09-09,18,RTD,LESR,EN,4835.477
2024-09-09,19,RTD,LESR,EN,7094.091
2024-09-09,20,RTD,LESR,EN,4853.756
2024-09-09,21,RTD,LESR,EN,3472.739
2024-09-09,22,RTD,LESR,EN,1615.965
2024-09-09,23,RTD,LESR,EN,211.378
2024-09-09,24,RTD,LESR,EN,207.857
2024-09-10,1,RTD,LESR,EN,177.279
2024-09-10,2,RTD,LESR,EN,-194.85
2024-09-10,3,RTD,LESR,EN,-446.629
2024-09-10,4,RTD,LESR,EN,-442.675
2024-09-10,5,RTD,LESR,EN,-297.899
2024-09-10,6,RTD,LESR,EN,520.055
2024-09-10,7,RTD,LESR,EN,607.803
2024-09-10,8,RTD,LESR,EN,-2143.336
2024-09-10,9,RTD,LESR,EN,-4258.659
2024-09-10,10,RTD,LESR,EN,-4926.005
2024-09-10,11,RTD,LESR,EN,-5100.51
2024-09-10,12,RTD,LESR,EN,-3668.529
2024-09-10,13,RTD,LESR,EN,-2105.125
2024-09-10,14,RTD,LESR,EN,-1007.948
2024-09-10,15,RTD,LESR,EN,-672.917
2024-09-10,16,RTD,LESR,EN,127.421
2024-09-10,17,RTD,LESR,EN,926.807
2024-09-10,18,RTD,LESR,EN,4991.44
2024-09-10,19,RTD,LESR,EN,5420.774
2024-09-10,20,RTD,LESR,EN,4758.688
2024-09-10,21,RTD,LESR,EN,3158.828
2024-09-10,22,RTD,LESR,EN,1777.727
2024-09-10,23,RTD,LESR,EN,276.418
2024-09-10,24,RTD,LESR,EN,-720.473
2024-09-11,1,RTD,LESR,EN,1003.78
2024-09-11,2,RTD,LESR,EN,722.195
2024-09-11,3,RTD,LESR,EN,577.237
2024-09-11,4,RTD,LESR,EN,250.612
2024-09-11,5,RTD,LESR,EN,647.484
2024-09-11,6,RTD,LESR,EN,1479.631
2024-09-11,7,RTD,LESR,EN,1154.533
2024-09-11,8,RTD,LESR,EN,-1388.172
2024-09-11,9,RTD,LESR,EN,-2167.389
2024-09-11,10,RTD,LESR,EN,-4115.039
2024-09-11,11,RTD,LESR,EN,-5400.107
2024-09-11,12,RTD,LESR,EN,-4544.987
2024-09-11,13,RTD,LESR,EN,-4771.934
2024-09-11,14,RTD,LESR,EN,-3386.493
2024-09-11,15,RTD,LESR,EN,-1020.777
2024-09-11,16,RTD,LESR,EN,-490.686
2024-09-11,17,RTD,LESR,EN,-314.259
2024-09-11,18,RTD,LESR,EN,1603.584
2024-09-11,19,RTD,LESR,EN,5045.286
2024-09-11,20,RTD,LESR,EN,5289.61
2024-09-11,21,RTD,LESR,EN,4508.729
2024-09-11,22,RTD,LESR,EN,3086.341
2024-09-11,23,RTD,LESR,EN,1298.919
2024-09-11,24,RTD,LESR,EN,172.761
2024-09-12,1,RTD,LESR,EN,296.88
2024-09-12,2,RTD,LESR,EN,16.898
2024-09-12,3,RTD,LESR,EN,-229.08
2024-09-12,4,RTD,LESR,EN,-81.48
2024-09-12,5,RTD,LESR,EN,25.211
2024-09-12,6,RTD,LESR,EN,793.535
2024-09-12,7,RTD,LESR,EN,1076.124
2024-09-12,8,RTD,LESR,EN,-2035.253
2024-09-12,9,RTD,LESR,EN,-3784.963
2024-09-12,10,RTD,LESR,EN,-5308.551
2024-09-12,11,RTD,LESR,EN,-5331.469
2024-09-12,12,RTD,LESR,EN,-4961.411
2024-09-12,13,RTD,LESR,EN,-3928.701
2024-09-12,14,RTD,LESR,EN,-1769.772
2024-09-12,15,RTD,LESR,EN,-449.599
2024-09-12,16,RTD,LESR,EN,643.199
2024-09-12,17,RTD,LESR,EN,217.968
2024-09-12,18,RTD,LESR,EN,2286.057
2024-09-12,19,RTD,LESR,EN,5643.887
2024-09-12,20,RTD,LESR,EN,5900.678
2024-09-12,21,RTD,LESR,EN,4528.14
2024-09-12,22,RTD,LESR,EN,2542.487
2024-09-12,23,RTD,LESR,EN,1941.158
2024-09-12,24,RTD,LESR,EN,173.297
2024-09-13,1,RTD,LESR,EN,87.374
2024-09-13,2,RTD,LESR,EN,-510.205
2024-09-13,3,RTD,LESR,EN,-593.676
2024-09-13,4,RTD,LESR,EN,-473.118
2024-09-13,5,RTD,LESR,EN,45.096
2024-09-13,6,RTD,LESR,EN,1965.525
2024-09-13,7,RTD,LESR,EN,2564.471
2024-09-13,8,RTD,LESR,EN,-2043.295
2024-09-13,9,RTD,LESR,EN,-3292.873
2024-09-13,10,RTD,LESR,EN,-4437.358
2024-09-13,11,RTD,LESR,EN,-4651.813
2024-09-13,12,RTD,LESR,EN,-4636.23
2024-09-13,13,RTD,LESR,EN,-3094.744
2024-09-13,14,RTD,LESR,EN,-1768.706
2024-09-13,15,RTD,LESR,EN,-901.896
2024-09-13,16,RTD,LESR,EN,26.768
2024-09-13,17,RTD,LESR,EN,82.618
2024-09-13,18,RTD,LESR,EN,4482.758
2024-09-13,19,RTD,LESR,EN,6265.134
2024-09-13,20,RTD,LESR,EN,5639.819
2024-09-13,21,RTD,LESR,EN,3905.292
2024-09-13,22,RTD,LESR,EN,2187.947
2024-09-13,23,RTD,LESR,EN,709.0
2024-09-13,24,RTD,LESR,EN,-121.332
2024-09-14,1,RTD,LESR,EN,578.339
2024-09-14,2,RTD,LESR,EN,213.145
2024-09-14,3,RTD,LESR,EN,-3.594
2024-09-14,4,RTD,LESR,EN,49.778
2024-09-14,5,RTD,LESR,EN,8.395
2024-09-14,6,RTD,LESR,EN,423.626
2024-09-14,7,RTD,LESR,EN,246.6
2024-09-14,8,RTD,LESR,EN,-2090.825
2024-09-14,9,RTD,LESR,EN,-2420.398
2024-09-14,10,RTD,LESR,EN,-2687.637
2024-09-14,11,RTD,LESR,EN,-4005.012
2024-09-14,12,RTD,LESR,EN,-4126.201
2024-09-14,13,RTD,LESR,EN,-3401.736
2024-09-14,14,RTD,LESR,EN,-2022.272
2024-09-14,15,RTD,LESR,EN,-1374.488
2024-09-14,16,RTD,LESR,EN,-28.072
2024-09-14,17,RTD,LESR,EN,88.968
2024-09-14,18,RTD,LESR,EN,3236.787
2024-09-14,19,RTD,LESR,EN,5916.721
2024-09-14,20,RTD,LESR,EN,3981.425
2024-09-14,21,RTD,LESR,EN,3016.296
2024-09-14,22,RTD,LESR,EN,1999.475
2024-09-14,23,RTD,LESR,EN,705.808
2024-09-14,24,RTD,LESR,EN,-180.494
2024-09-15,1,RTD,LESR,EN,259.223
2024-09-15,2,RTD,LESR,EN,126.044
2024-09-15,3,RTD,LESR,EN,128.253
2024-09-15,4,RTD,LESR,EN,90.554
2024-09-15,5,RTD,LESR,EN,246.323
2024-09-15,6,RTD,LESR,EN,475.741
2024-09-15,7,RTD,LESR,EN,328.401
2024-09-15,8,RTD,LESR,EN,-2066.707
2024-09-15,9,RTD,LESR,EN,-2515.108
2024-09-15,10,RTD,LESR,EN,-2567.979
2024-09-15,11,RTD,LESR,EN,-3097.548
2024-09-15,12,RTD,LESR,EN,-3497.801
2024-09-15,13,RTD,LESR,EN,-4477.284
2024-09-15,14,RTD,LESR,EN,-3954.876
2024-09-15,15,RTD,LESR,EN,-1688.342
2024-09-15,16,RTD,LESR,EN,92.721
2024-09-15,17,RTD,LESR,EN,274.555
2024-09-15,18,RTD,LESR,EN,3379.635
2024-09-15,19,RTD,LESR,EN,5409.586
2024-09-15,20,RTD,LESR,EN,4587.314
2024-09-15,21,RTD,LESR,EN,3393.046
2024-09-15,22,RTD,LESR,EN,1717.78
2024-09-15,23,RTD,LESR,EN,794.108
2024-09-15,24,RTD,LESR,EN,87.987
2024-09-16,1,RTD,LESR,EN,125.94
2024-09-16,2,RTD,LESR,EN,192.362
2024-09-16,3,RTD,LESR,EN,14.72
2024-09-16,4,RTD,LESR,EN,52.502
2024-09-16,5,RTD,LESR,EN,579.735
2024-09-16,6,RTD,LESR,EN,2358.047
2024-09-16,7,RTD,LESR,EN,1986.232
2024-09-16,8,RTD,LESR,EN,-1360.546
2024-09-16,9,RTD,LESR,EN,-2601.362
2024-09-16,10,RTD,LESR,EN,-2651.719
2024-09-16,11,RTD,LESR,EN,-3135.914
2024-09-16,12,RTD,LESR,EN,-4486.842
2024-09-16,13,RTD,LESR,EN,-3404.865
2024-09-16,14,RTD,LESR,EN,-2951.422
2024-09-16,15,RTD,LESR,EN,-1667.475
2024-09-16,16,RTD,LESR,EN,-649.786
2024-09-16,17,RTD,LESR,EN,-284.292
2024-09-16,18,RTD,LESR,EN,2761.134
2024-09-16,19,RTD,LESR,EN,5596.458
2024-09-16,20,RTD,LESR,EN,6064.878
2024-09-16,21,RTD,LESR,EN,4658.954
2024-09-16,22,RTD,LESR,EN,3037.59
2024-09-16,23,RTD,LESR,EN,1458.653
2024-09-16,24,RTD,LESR,EN,-448.621
2024-09-17,1,RTD,LESR,EN,78.114
2024-09-17,2,RTD,LESR,EN,-109.752
2024-09-17,3,RTD,LESR,EN,-404.4
2024-09-17,4,RTD,LESR,EN,-531.651
2024-09-17,5,RTD,LESR,EN,-18.592
2024-09-17,6,RTD,LESR,EN,788.898
2024-09-17,7,RTD,LESR,EN,1478.237
2024-09-17,8,RTD,LESR,EN,-2614.746
2024-09-17,9,RTD,LESR,EN,-3658.259
2024-09-17,10,RTD,LESR,EN,-4821.845
2024-09-17,11,RTD,LESR,EN,-5130.394
2024-09-17,12,RTD,LESR,EN,-4943.765
2024-09-17,13,RTD,LESR,EN,-4305.12
2024-09-17,14,RTD,LESR,EN,-2302.319
2024-09-17,15,RTD,LESR,EN,-1296.342
2024-09-17,16,RTD,LESR,EN,-852.419
2024-09-17,17,RTD,LESR,EN,-156.576
2024-09-17,18,RTD,LESR,EN,2268.219
2024-09-17,19,RTD,LESR,EN,5469.105
2024-09-17,20,RTD,LESR,EN,4739.67
2024-09-17,21,RTD,LESR,EN,3718.713
2024-09-17,22,RTD,LESR,EN,2786.903
2024-09-17,23,RTD,LESR,EN,1357.996
2024-09-18,1,RTD,LESR,EN,541.934
2024-09-18,2,RTD,LESR,EN,-283.315
2024-09-18,3,RTD,LESR,EN,-82.45
2024-09-18,4,RTD,LESR,EN,96.355
2024-09-18,5,RTD,LESR,EN,566.828
2024-09-18,6,RTD,LESR,EN,1817.011
2024-09-18,7,RTD,LESR,EN,2533.329
2024-09-18,8,RTD,LESR,EN,-1620.378
2024-09-18,9,RTD,LESR,EN,-2506.304
2024-09-18,10,RTD,LESR,EN,-3767.134
2024-09-18,11,RTD,LESR,EN,-4314.715
2024-09-18,12,RTD,LESR,EN,-4339.249
2024-09-18,13,RTD,LESR,EN,-3735.414
2024-09-18,14,RTD,LESR,EN,-3137.712
2024-09-18,15,RTD,LESR,EN,-1126.309
2024-09-18,16,RTD,LESR,EN,-355.979
2024-09-18,17,RTD,LESR,EN,708.085
2024-09-18,18,RTD,LESR,EN,4610.132
2024-09-18,19,RTD,LESR,EN,5752.289
2024-09-18,20,RTD,LESR,EN,5196.541
2024-09-18,21,RTD,LESR,EN,4105.961
2024-09-18,22,RTD,LESR,EN,3061.963
2024-09-18,23,RTD,LESR,EN,1437.434
2024-09-18,24,RTD,LESR,EN,450.842
2024-09-19,1,RTD,LESR,EN,80.296
2024-09-19,2,RTD,LESR,EN,184.326
2024-09-19,3,RTD,LESR,EN,-33.715
2024-09-19,4,RTD,LESR,EN,62.11
2024-09-19,5,RTD,LESR,EN,605.156
2024-09-19,6,RTD,LESR,EN,1392.639
2024-09-19,7,RTD,LESR,EN,1682.26
2024-09-19,8,RTD,LESR,EN,-734.335
2024-09-19,9,RTD,LESR,EN,-1934.67
2024-09-19,10,RTD,LESR,EN,-2756.695
2024-09-19,11,RTD,LESR,EN,-3688.563
2024-09-19,12,RTD,LESR,EN,-3443.959
2024-09-19,13,RTD,LESR,EN,-3417.673
2024-09-19,14,RTD,LESR,EN,-3461.961
2024-09-19,15,RTD,LESR,EN,-2225.567
2024-09-19,16,RTD,LESR,EN,-651.574
2024-09-19,17,RTD,LESR,EN,-131.673
2024-09-19,18,RTD,LESR,EN,5119.911
2024-09-19,19,RTD,LESR,EN,5593.167
2024-09-19,20,RTD,LESR,EN,4697.207
2024-09-19,21,RTD,LESR,EN,3223.983
2024-09-19,22,RTD,LESR,EN,2016.176
2024-09-19,23,RTD,LESR,EN,470.071
2024-09-19,24,RTD,LESR,EN,-160.423
2024-09-20,1,RTD,LESR,EN,-21.787
2024-09-20,2,RTD,LESR,EN,-511.744
2024-09-20,3,RTD,LESR,EN,-936.284
