,percent_wind_gen,percent_solar_gen,exports,total_load,total_lmp,battery_en,battery_soc,season_summer,season_spring,season_winter,total_curtailment
15975,0.18091663148237916,0.25335707871857804,-29245.77333333332,24458.81233,40.152916005725935,4285.139,27828.70533333333,0,0,0,0.0
15976,0.17820117477236688,0.035082834948381186,-37626.34666666668,25512.260571,40.92992124617555,5773.036,24005.52566666667,0,0,0,20.207615509957968
15977,0.19064160926739876,0.0,-53510.57333333334,26982.872763,43.73774797747107,5234.51,18620.89475,0,0,0,39.02734167246453
15978,0.2088227704244136,0.0,-62505.70666666667,26371.771549,45.32641086424904,3780.497,13797.9425,0,0,0,377.1395623314084
15979,0.23562203843164836,0.0,-71568.29333333333,25454.2938269999,47.83164496275521,2322.724,9981.096416666667,0,0,0,220.2921572930319
15980,0.25610419998006245,0.0,-76483.05333333334,24856.85864,49.98916372210763,1385.315,7607.497666666666,0,0,0,0.0
15981,0.28994794708165816,0.0,-87859.74666666666,23601.048839,42.36324655153717,223.325,6578.655,0,0,0,0.0
15982,0.31762905628054794,0.0,-87546.98666666668,22952.337019,38.71038058282093,-745.54,6669.268833333333,0,0,0,0.0
15983,0.3286278013009365,0.0,-77725.08,21816.716025,35.283064546996165,64.376,7114.595333333334,0,0,0,0.0
15984,0.3467096352309384,0.0,-78163.59999999999,21523.65083,33.56681576223052,-513.662,7291.579333333334,0,0,0,0.0
15985,0.34961782276550646,0.0,-75787.81333333332,21131.896602,33.48392155901313,-539.61,7925.934833333333,0,0,0,0.0
15986,0.3672017487948103,0.0,-73936.28000000001,21206.895737,30.909054514764648,-577.687,8756.711666666668,0,0,0,0.0
15987,0.3630090479739376,0.0,-70355.81333333332,21179.792486,31.515115427912963,10.557,9537.620916666669,0,0,0,0.0
15988,0.3260880294557524,0.0,-66775.64000000001,21894.043501,40.22412315931927,873.255,9538.331333333334,0,0,0,0.0
15989,0.2740994843421698,4.018649281021206e-05,-54523.44000000001,23993.9614229999,56.19930395722801,3424.211,8390.675166666666,0,0,0,0.0
15990,0.2391575069388568,0.06376208424141504,-56311.77333333333,25655.26475,60.782418484421335,1265.971,6068.726333333333,0,0,0,0.0
15991,0.2127707785512247,0.3123406411633038,-46162.57333333333,26291.16174,41.08500998568688,-534.862,4981.783416666667,0,0,0,0.0
15992,0.20985292946691397,0.44846022284069825,-38555.54666666666,27165.6792619999,27.585238726703157,-1997.88,5913.831666666666,0,0,0,0.0
15993,0.22355011954628826,0.4789536079347275,-30488.54666666668,26911.064604,22.60991982781094,-2611.646,7972.146083333333,0,0,0,0.0
15994,0.223787423643061,0.5064745488575965,-25260.93333333333,26455.168592,24.466860776090083,-3334.977,10436.80475,0,0,0,0.0
15995,0.22355413267810512,0.5306649050123737,-17246.33333333332,27049.901635,23.569872850630762,-4306.096,13911.334416666668,0,0,0,0.0
15996,0.22492322726730166,0.5245180896662387,-21287.66666666668,27117.558556,19.24704399593685,-4326.712,17908.806083333333,0,0,0,0.0
15997,0.2334287477029621,0.4951532766332316,-19995.26666666666,26573.410742,16.51045176880537,-3774.701,21579.07558333333,0,0,0,98.63999995
15998,0.2485184502298848,0.46082277342705047,-20827.84,25992.0068599999,15.699981455657536,-1385.065,24085.283333333336,0,0,0,0.0
15999,0.25813562181954935,0.3349033427561602,-32833.70666666666,25408.7606919999,25.566565302047785,2578.49,25415.53858333333,0,0,0,46.4849911517738
16000,0.2565565052459757,0.07077246389073713,-52767.88,26157.049331,46.81469625363925,4403.62,23723.68833333333,0,0,0,568.5701584045191
16001,0.24649743244789132,0.0,-59192.34666666666,27451.770442,44.78022368114407,5106.477,19675.38675,0,0,0,1493.6864059498805
16002,0.25137519249751017,0.0,-68192.65333333335,27023.1095169999,48.98898171421802,3845.221,15233.727166666666,0,0,0,1362.3341987466974
16003,0.25669237900121017,0.0,-72392.90666666668,26093.281925,45.078553283869105,3309.621,11672.664,0,0,0,3210.606120052614
16004,0.24595018160610496,0.0,-76246.18666666668,25358.634534,52.07140858623246,1679.25,8722.811416666667,0,0,0,3602.636305602632
16005,0.23991219147517057,0.0,-80532.05333333333,23957.654859,45.435855932256274,610.615,7318.287166666666,0,0,0,2364.825968874669
16006,0.22592402094727773,0.0,-79767.20000000001,22783.941874,42.88645829614752,-139.504,6990.438083333333,0,0,0,823.9330435974075
16007,0.25154224122263513,0.0,-84139.41333333334,22473.373091,42.06216417707871,-358.082,7224.985000000001,0,0,0,148.37789861
16008,0.23138012362232221,0.0,-79972.94666666667,21639.136045,39.65266938183601,-390.354,7594.700833333333,0,0,0,0.0
16009,0.2269513718969684,0.0,-81219.40000000001,21335.653631,41.249297486124874,-336.85,8127.873833333334,0,0,0,0.0
16010,0.21128792569719607,0.0,-79185.81333333332,20765.737539,42.54180486824961,0.982,8500.304416666668,0,0,0,0.0
16011,0.21163227092142783,0.0,-75195.09333333334,21085.033833,45.89619496361928,319.838,8621.289666666666,0,0,0,122.10001199999999
16012,0.24010149994097382,0.0,-69846.56,22240.69527,46.837640963809704,650.666,8408.462416666667,0,0,0,0.0
16013,0.24366007390065478,0.0,-72097.13333333332,24056.343691,47.55304387779105,1763.279,7692.354333333334,0,0,0,0.0
16014,0.21972329500193746,0.08179918611348318,-66882.33449951172,25815.184202,45.718536977452395,-117.664,6114.409833333334,0,0,0,0.0
16015,0.18641942830561092,0.40354928956833935,-40469.58666666668,26278.295286,31.200465545893543,-2086.887,5558.63075,0,0,0,0.0
16016,0.17760051387584824,0.5392554893657612,-11358.01333333333,26904.3756912,20.75893830769686,-3444.752,6985.369333333333,0,0,0,0.0
16017,0.17929397826197063,0.5762592583222773,-10697.253333333334,26684.5321071,20.085727898672125,-4741.1,10186.225083333333,0,0,0,70.569997
16018,0.17473158739325395,0.5792520208082584,-8434.42462697347,25754.7115252,14.742111426194754,-4474.656,14342.79825,0,0,0,18.34999847
16019,0.17700705953005388,0.5899757601100784,-5909.6933333333345,25259.4080009,13.732655640624836,-4476.056,18861.21483333333,0,0,0,0.0
16020,0.1756791250665622,0.582264091015717,-8014.4,24561.0587849,10.326303388088311,-3820.443,23261.723,0,0,0,0.0
16021,0.1725306682026683,0.5663503595721766,-3999.2,23628.6685955,15.572249343512008,-2283.961,26272.83108333333,0,0,0,2.06
16022,0.16006085637416687,0.528387597681626,-6236.106666666666,23545.7165238,17.669467436256614,-1170.954,27841.83025,0,0,0,0.0
16023,0.1773025314681801,0.3993998785640934,-30579.41333333334,24225.824402,26.386317139376256,651.445,28647.767083333336,0,0,0,1592.688667956649
16024,0.18272840528837087,0.08402115830202302,-54247.54666666667,25836.547397,45.43846109573134,4311.385,27293.900416666667,0,0,0,3997.319164344208
16025,0.18007993290748206,0.0,-59303.52000000001,27065.472705,51.11735391967503,4812.841,23383.36883333333,0,0,0,5627.936825068401
16026,0.1735499628746543,0.0,-56370.41333333333,26675.373113,48.36870440973384,3717.761,19200.7725,0,0,0,5921.246706185966
16027,0.15752111428183888,0.0,-57423.25333333333,25992.309501,47.34141043002447,3323.322,15505.210083333332,0,0,0,2968.356015082939
16028,0.13286598823855636,0.0,-64349.893333333326,25223.46596,51.32807978925084,2440.045,12418.858916666666,0,0,0,11531.624068214358
16029,0.10188135626205234,0.0,-61651.56000000001,23887.586754,56.11191897987171,2039.381,9598.697333333334,0,0,0,8117.609701628728
16030,0.08548613081348179,0.0,-65123.29333333334,22557.061185,55.06629478330218,1767.143,7637.319416666666,0,0,0,5545.51373093719
16031,0.09042522152197881,0.0,-65920.06666666667,22246.972154,57.227280460489006,213.445,6747.262416666667,0,0,0,1444.4459304184263
16032,0.10470389113256094,0.0,-68813.26666666666,21604.664564,54.080183840254975,-330.775,6782.186916666667,0,0,0,12.05300122
16033,0.08748353992788487,0.0,-62788.96000000001,20965.52267,50.187923579158884,-264.656,7099.664666666667,0,0,0,0.0
16034,0.07200183036220463,0.0,-57013.42366978962,20683.5560679999,49.08431880669145,-29.574,7311.072416666667,0,0,0,0.0
16035,0.0722412235023024,0.0,-53881.4,21165.760664,51.43794446993632,233.085,7402.009666666666,0,0,0,13.01000021999997
